amount,amount_balls,amount_name,amount_type,away_team_id,batting_first_team_id,bpo,floodlit,floodlit_name,ground_id,ground_latitude,ground_longitude,ground_name,home_team_id,rain_rule,rain_rule_name,team1_abbreviation,team1_id,team1_class_id,team1_object_id,team2_abbreviation,team2_id,team2_class_id,team2_object_id,tiebreaker_name,tiebreaker_type,tiebreaker_team_id,toss_winner_team_id,winner_team_id,ground_object_id,period,balls_faced,batted,batting_position,dismissal,dismissal_card,ducks,fielder_keeper,fielder_sub,fifty_plus,fours,hundreds,innings,innings_number,minutes,notouts,outs,retired_description,runs,sixes,strike_rate,style_type,description,short_description,date_of_birth,position
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,1,15,1,2,1,c,0,0,0,0,3,0,1,1,0,0,1,0,25,2,166.66,batting,Left-hand bat,Lhb,8/16/1996,OBT
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,1,20,1,3,3,lbw,0,0,0,0,1,0,1,1,0,0,1,0,18,0,90,batting,Right-hand bat,Rhb,4/13/1992,WK
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,1,20,1,4,1,c,0,0,0,0,2,0,1,1,0,0,1,0,16,0,80,bowling,Right-arm offbreak,Ob,2/24/1997,TBT
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,1,20,1,4,1,c,0,0,0,0,2,0,1,1,0,0,1,0,16,0,80,batting,Left-hand bat,Lhb,2/24/1997,TBT
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,1,1,1,10,12,not out,0,0,0,0,0,0,1,1,0,1,0,0,1,0,100,bowling,Right-arm medium-fast,Rmf,5/25/1993,UKN
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,1,1,1,10,12,not out,0,0,0,0,0,0,1,1,0,1,0,0,1,0,100,batting,Left-hand bat,Lhb,5/25/1993,UKN
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,15,1,1,1,c,0,0,0,0,2,0,1,2,0,0,1,0,20,1,133.33,batting,Right-hand bat,Rhb,9/19/2002,WK
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,13,1,2,4,run out,0,0,0,0,0,0,1,2,0,0,1,0,8,0,61.53,bowling,Right-arm offbreak,Ob,04-01-1984,OBT
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,13,1,2,4,run out,0,0,0,0,0,0,1,2,0,0,1,0,8,0,61.53,batting,Right-hand bat,Rhb,04-01-1984,OBT
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,48,1,3,12,not out,0,0,0,1,6,0,1,2,0,1,0,0,64,1,133.33,bowling,Right-arm medium,Rm,,AR
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,48,1,3,12,not out,0,0,0,1,6,0,1,2,0,1,0,0,64,1,133.33,batting,Left-hand bat,Lhb,,AR
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,38,1,4,12,not out,0,0,0,0,2,0,1,2,0,1,0,0,37,0,97.36,batting,Left-hand bat,Lhb,10-09-1991,WK
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm medium,Rm,6/15/1991,AR
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,6/15/1991,AR
8,6,wickets,3,6055,6057,6,3,night match,658,,,"Indian Cement Company Ground, Tirunelveli",6057,0,,DD,6057,0,1047339,RTW,6055,0,1047337,,0,0,6055,6055,,2,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,01-12-1997,BL
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,33,1,1,1,c,0,0,0,1,6,0,1,2,0,0,1,0,50,3,151.51,bowling,Right-arm offbreak,Ob,8/16/1996,OBT
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,33,1,1,1,c,0,0,0,1,6,0,1,2,0,0,1,0,50,3,151.51,batting,Left-hand bat,Lhb,8/16/1996,OBT
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,17,1,4,12,not out,0,0,0,0,3,0,1,2,0,1,0,0,41,3,241.17,bowling,Legbreak,Lb,11-06-1990,TBT
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,17,1,4,12,not out,0,0,0,0,3,0,1,2,0,1,0,0,41,3,241.17,batting,Right-hand bat,Rhb,11-06-1990,TBT
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,8,1,5,12,not out,0,0,0,0,0,0,1,2,0,1,0,0,11,1,137.5,bowling,Legbreak,Lb,2/26/1995,BL
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,8,1,5,12,not out,0,0,0,0,0,0,1,2,0,1,0,0,11,1,137.5,batting,Left-hand bat,Lhb,2/26/1995,BL
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm medium-fast,Rmf,8/26/1994,UKN
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,8/26/1994,UKN
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm medium,Rm,12-03-1991,BL
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,2,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,12-03-1991,BL
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,1,1,1,4,run out,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,bowling,Right-arm offbreak,Ob,2/24/1997,TBT
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,1,1,1,4,run out,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,batting,Left-hand bat,Lhb,2/24/1997,TBT
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,18,1,2,5,st,0,1,0,0,2,0,1,1,0,0,1,0,18,1,100,batting,Right-hand bat,Rhb,03-03-1998,WK
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,8,1,3,1,c,0,0,0,0,0,0,1,1,0,0,1,0,1,0,12.5,bowling,Right-arm offbreak,Ob,07-08-1994,BTA
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,8,1,3,1,c,0,0,0,0,0,0,1,1,0,0,1,0,1,0,12.5,batting,Right-hand bat,Rhb,07-08-1994,BTA
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,41,1,6,12,not out,0,0,0,1,3,0,1,1,0,1,0,0,64,5,156.09,bowling,Right-arm medium-fast,Rmf,01-01-1988,AR
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,41,1,6,12,not out,0,0,0,1,3,0,1,1,0,1,0,0,64,5,156.09,batting,Right-hand bat,Rhb,01-01-1988,AR
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Slow left-arm orthodox,Sla,05-10-1995,AR
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,05-10-1995,AR
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm medium-fast,Rmf,5/13/1993,UKN
7,5,wickets,3,6051,6051,0,3,night match,2999,10.240915,78.186623,"NPR College Ground, Dindigul",6057,0,,DD,6057,0,1047339,VBKV,6051,0,1047333,,0,0,6057,6057,,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,5/13/1993,UKN
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,2,1,1,10,4,run out,1,0,0,0,0,0,1,2,13,0,1,0,0,0,0,bowling,Legbreak googly,Lbg,8/29/1991,BL
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,2,1,1,10,4,run out,1,0,0,0,0,0,1,2,13,0,1,0,0,0,0,batting,Right-hand bat,Rhb,8/29/1991,BL
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,42,1,1,1,c,0,0,0,1,6,0,1,1,59,0,1,0,64,4,152.38,bowling,Right-arm offbreak,Ob,1/31/1997,BT
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,42,1,1,1,c,0,0,0,1,6,0,1,1,59,0,1,0,64,4,152.38,batting,Right-hand bat,Rhb,1/31/1997,BT
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm offbreak,Ob,11/27/1986,MBT
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,11/27/1986,MBT
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,2,14,1,4,1,c,0,0,0,0,0,0,1,2,27,0,1,0,4,0,28.57,bowling,Legbreak googly,Lbg,12-08-1997,TBT
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,2,14,1,4,1,c,0,0,0,0,0,0,1,2,27,0,1,0,4,0,28.57,batting,Left-hand bat,Lhb,12-08-1997,TBT
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,2,9,1,5,5,st,0,1,0,0,1,0,1,2,17,0,1,0,9,0,100,bowling,Right-arm offbreak,Ob,3/26/1985,BTA
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,2,9,1,5,5,st,0,1,0,0,1,0,1,2,17,0,1,0,9,0,100,batting,Right-hand bat,Rhb,3/26/1985,BTA
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,2,7,1,8,2,0,0,0,0,0,0,0,1,2,14,0,1,0,8,0,114.28,bowling,Right-arm medium,Rm,1/26/1991,AR
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,2,7,1,8,2,0,0,0,0,0,0,0,1,2,14,0,1,0,8,0,114.28,batting,Right-hand bat,Rhb,1/26/1991,AR
7,9,wickets,3,4345,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4346,0,,MI,4346,6,335978,RR,4345,6,335977,,0,0,4346,4346,58040,2,26,1,4,2,0,0,0,0,0,2,0,1,2,37,0,1,0,39,2,150,bowling,Slow left-arm orthodox,Sla,3/24/1991,AR
7,9,wickets,3,4345,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4346,0,,MI,4346,6,335978,RR,4345,6,335977,,0,0,4346,4346,58040,2,26,1,4,2,0,0,0,0,0,2,0,1,2,37,0,1,0,39,2,150,batting,Left-hand bat,Lhb,3/24/1991,AR
7,9,wickets,3,4345,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4346,0,,MI,4346,6,335978,RR,4345,6,335977,,0,0,4346,4346,58040,2,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm offbreak,Ob,1/22/1990,BL
7,9,wickets,3,4345,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4346,0,,MI,4346,6,335978,RR,4345,6,335977,,0,0,4346,4346,58040,2,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,1/22/1990,BL
7,9,wickets,3,4345,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4346,0,,MI,4346,6,335978,RR,4345,6,335977,,0,0,4346,4346,58040,2,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm fast,Rf,12-06-1993,BL
7,9,wickets,3,4345,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4346,0,,MI,4346,6,335978,RR,4345,6,335977,,0,0,4346,4346,58040,2,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,12-06-1993,BL
9,8,wickets,3,5143,4342,0,2,day/night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,SRH,5143,6,628333,,0,0,4342,5143,58008,2,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm medium,Rm,02-05-1990,BL
9,8,wickets,3,5143,4342,0,2,day/night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,SRH,5143,6,628333,,0,0,4342,5143,58008,2,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,02-05-1990,BL
7,21,wickets,3,4341,4341,0,3,night match,840,23.091478,72.597198,"Narendra Modi Stadium, Ahmedabad",4344,0,,DC,4344,6,335975,KKR,4341,6,335971,,0,0,4344,4344,57851,2,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Slow left-arm orthodox,Sla,1/20/1994,BLA
7,21,wickets,3,4341,4341,0,3,night match,840,23.091478,72.597198,"Narendra Modi Stadium, Ahmedabad",4344,0,,DC,4344,6,335975,KKR,4341,6,335971,,0,0,4344,4344,57851,2,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,1/20/1994,BLA
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm offbreak,Ob,9/23/1985,MBT
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,9/23/1985,MBT
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm fast-medium,Rfm,3/29/1996,BL
18,0,runs,2,4343,4343,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4341,0,,KKR,4341,6,335971,CSK,4343,6,335974,,0,0,4341,4343,58324,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,3/29/1996,BL
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Slow left-arm orthodox,Sla,1/20/1994,BLA
0,0,,0,4344,4344,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",5143,0,,SRH,5143,6,628333,DC,4344,6,335975,one-over eliminator,3,4344,4344,0,58008,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,1/20/1994,BLA
55,0,runs,2,5143,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4345,0,,RR,4345,6,335977,SRH,5143,6,628333,,0,0,5143,4345,58040,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,10/17/1999,WBT
55,0,runs,2,5143,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4345,0,,RR,4345,6,335977,SRH,5143,6,628333,,0,0,5143,4345,58040,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Legbreak,Lb,5/20/1993,BLA
55,0,runs,2,5143,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4345,0,,RR,4345,6,335977,SRH,5143,6,628333,,0,0,5143,4345,58040,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,5/20/1993,BLA
55,0,runs,2,5143,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4345,0,,RR,4345,6,335977,SRH,5143,6,628333,,0,0,5143,4345,58040,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm fast-medium,Rfm,4/30/1987,BLA
55,0,runs,2,5143,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4345,0,,RR,4345,6,335977,SRH,5143,6,628333,,0,0,5143,4345,58040,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,4/30/1987,BLA
55,0,runs,2,5143,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4345,0,,RR,4345,6,335977,SRH,5143,6,628333,,0,0,5143,4345,58040,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Left-arm medium-fast,Lmf,2/28/1998,BL
55,0,runs,2,5143,4345,0,2,day/night match,333,28.637922,77.243233,"Arun Jaitley Stadium, Delhi",4345,0,,RR,4345,6,335977,SRH,5143,6,628333,,0,0,5143,4345,58040,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,2/28/1998,BL
7,14,wickets,3,4344,4342,0,3,night match,840,23.091478,72.597198,"Narendra Modi Stadium, Ahmedabad",4342,0,,PBKS,4342,6,335973,DC,4344,6,335975,,0,0,4344,4344,57851,1,26,1,4,2,0,0,0,0,0,1,0,1,1,37,0,1,0,26,1,100,bowling,Legbreak,Lb,09-03-1987,TBT
7,14,wickets,3,4344,4342,0,3,night match,840,23.091478,72.597198,"Narendra Modi Stadium, Ahmedabad",4342,0,,PBKS,4342,6,335973,DC,4344,6,335975,,0,0,4344,4344,57851,1,26,1,4,2,0,0,0,0,0,1,0,1,1,37,0,1,0,26,1,100,batting,Left-hand bat,Lhb,09-03-1987,TBT
7,14,wickets,3,4344,4342,0,3,night match,840,23.091478,72.597198,"Narendra Modi Stadium, Ahmedabad",4342,0,,PBKS,4342,6,335973,DC,4344,6,335975,,0,0,4344,4344,57851,1,1,1,5,4,run out,0,0,0,0,0,0,1,1,3,0,1,0,1,0,100,bowling,Right-arm offbreak,Ob,4/19/1995,AR
7,14,wickets,3,4344,4342,0,3,night match,840,23.091478,72.597198,"Narendra Modi Stadium, Ahmedabad",4342,0,,PBKS,4342,6,335973,DC,4344,6,335975,,0,0,4344,4344,57851,1,1,1,5,4,run out,0,0,0,0,0,0,1,1,3,0,1,0,1,0,100,batting,Right-hand bat,Rhb,4/19/1995,AR
9,14,wickets,3,4346,4346,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,MI,4346,6,335978,,0,0,4342,4342,58008,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm offbreak,Ob,4/19/1995,AR
9,14,wickets,3,4346,4346,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,MI,4346,6,335978,,0,0,4342,4342,58008,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,4/19/1995,AR
9,14,wickets,3,4346,4346,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,MI,4346,6,335978,,0,0,4342,4342,58008,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm fast-medium,Rfm,02-01-1987,AR
9,14,wickets,3,4346,4346,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,MI,4346,6,335978,,0,0,4342,4342,58008,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,02-01-1987,AR
9,14,wickets,3,4346,4346,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,MI,4346,6,335978,,0,0,4342,4342,58008,2,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Legbreak googly,Lbg,09-05-2000,BL
9,14,wickets,3,4346,4346,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4342,0,,PBKS,4342,6,335973,MI,4346,6,335978,,0,0,4342,4342,58008,2,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,09-05-2000,BL
